position	post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count	attachment_type	attachment_url		
23_71	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161456552490475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"que Horror..... este Mundo está perdido..."	2019-01-16T09:28:09+0000	0		
23_72	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161456485305475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Dragao km pircing nunca vi ate hj lolllll"	2019-01-16T08:46:23+0000	0		
23_73	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454932060475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Ficou idêntica a um monte de m..."	2019-01-15T21:51:35+0000	0		
23_74	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454505335475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Mais um militante do B.E ... 🙄"	2019-01-15T19:55:48+0000	0		
23_75	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454502760475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Pronto... Encontrada a mascote do fcp. 🤗🤗"	2019-01-15T19:55:15+0000	0		
23_76	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454689300475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Pobreza de espirito."	2019-01-15T20:49:11+0000	1		
23_77	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454441450475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Dragão... bate certo 👌"	2019-01-15T19:37:09+0000	0		
23_78	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161456389770475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"É assim que vejo a minha querida sogra 😳 Que docinho 😍"	2019-01-16T07:33:33+0000	0		
23_79	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454764125475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"E foi dinheiro bem gasto,sim senhor, estás tal e qual um dragão!"	2019-01-15T21:09:30+0000	0		
23_80	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454549595475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Agora só falta beber 5 litros de gasolina e chegar o fogo"	2019-01-15T20:08:29+0000	0		
23_81	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454516725475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Pobre mente...isto era logo a extinção destas pessoas !!!"	2019-01-15T19:59:37+0000	1		
23_82	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454963605475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Realmente o mundo está podre 🤭🙄"	2019-01-15T22:00:10+0000	0		
23_83	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454936350475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Eu não gastei nada, e pareço uma cobra 😂😂🐍🐍"	2019-01-15T21:53:12+0000	0		
23_84	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454454660475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Agora é ela? Vai ter muitos namorados."	2019-01-15T19:40:52+0000	0		
23_85	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454591140475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Será que entra na última season de game of thrones ?"	2019-01-15T20:18:11+0000	0		
23_86	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454836855475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Está igual 😍 até me confundi. O Pinto da Costa se te vê tu vês 😏"	2019-01-15T21:25:13+0000	0		
23_87	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454957950475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"aquela lingua é um espetáculo! dá para lember o colhão esquerdo e o colhão direito ao mesmo tempo"	2019-01-15T21:58:47+0000	0		
23_88	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454995250475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Um pano encharcado nas trombas ainda era pouco 😞"	2019-01-15T22:09:40+0000	0		
23_89	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454517300475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"A estupidez humana não tem limites!!!"	2019-01-15T19:59:46+0000	2		
23_90	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161456451855475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Ela apareceu no Caso Cerrado porque a própria filha não a aceitava, triste"	2019-01-16T08:19:35+0000	0		
23_91	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455799840475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"A questão que me fica é.. nunca mais vai ter necessidade de trabalhar???"	2019-01-16T02:52:19+0000	0		
23_92	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454603455475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Ficou parecida com uma lagartixa!"	2019-01-15T20:21:45+0000	0		
23_93	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454464145475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Num cerebro tinha lhe ficado melhor..."	2019-01-15T19:44:00+0000	0		
23_94	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455102405475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Outra vez dasss nso ha que fazer façam sexo"	2019-01-15T22:47:46+0000	0		
23_95	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454770865475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"O Pinto da Costa é que ia gostar dela !!!"	2019-01-15T21:11:18+0000	0		
23_96	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455337220475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Alguém que ponha termo a tanto sofrimento..."	2019-01-15T23:55:44+0000	0		
23_97	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454585465475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Onde existem dragões??????? Quero adorar um... POSSO??????? 🤔"	2019-01-15T20:16:19+0000	0		
23_98	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455037030475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Se fosse era pró carvalho."	2019-01-15T22:23:00+0000	0		
23_99	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454587115475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"já parece com dragão porque gastou tanto ??"	2019-01-15T20:16:54+0000	0		
23_100	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454579215475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Não tinha mais nada onde gastar o dinheiro???????"	2019-01-15T20:14:42+0000	0		
23_101	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455308225475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"A humidade relativa do queijo Limiano ronda os 80%."	2019-01-15T23:49:57+0000	0		
23_102	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455004260475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Una lutam pela vida e outros... nem tenho palavras. 🤯😔"	2019-01-15T22:12:12+0000	0		
23_103	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455713240475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Tadinha das crianças,vão correr de medo."	2019-01-16T02:15:20+0000	0		
23_104	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455640910475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Quando o juízo vier , já não a apanha..."	2019-01-16T01:48:13+0000	0		
23_105	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454733140475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Aproveitavam e mudavam o cérebro...."	2019-01-15T21:01:48+0000	1		
23_106	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454933760475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Bom.investimento ficou super gira , ou isso 😌"	2019-01-15T21:52:14+0000	0		
23_107	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455276985475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Meu D'us...isso é tão triste...."	2019-01-15T23:44:25+0000	0		
23_108	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161456181670475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Infelizmente o mundo está assim ,e vai sempre a pior 😱😨"	2019-01-16T05:28:15+0000	0		
23_109	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455596080475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Na casa são João de Deus, tem com mais juízo...."	2019-01-16T01:33:02+0000	0		
23_110	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161456030745475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Tantas campas vazias que por aí há nos cemitérios..."	2019-01-16T04:25:54+0000	0		
23_111	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454678310475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Ficou um espetáculos revoltril ta em promoção"	2019-01-15T20:45:51+0000	0		
23_112	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455058555475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Pois valeu- lhe a pena. Pode ter proa😀"	2019-01-15T22:30:41+0000	0		
23_113	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454621785475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Parece mais uma águia com essas unhas 😂😂 credooo"	2019-01-15T20:27:05+0000	0		
23_114	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161456239150475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Isto ao domingo dava uma boa caldeirada de borrego"	2019-01-16T06:00:05+0000	0		
23_115	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454448465475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Ficou muito linda, diga-se de passagem..."	2019-01-15T19:39:26+0000	0		
23_116	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454730095475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Parece mais o diabo"	2019-01-15T21:00:55+0000	0		
23_117	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454690830475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Imaginem se fosse um #dragarto"	2019-01-15T20:49:35+0000	0		
23_118	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161456617115475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"A mascote do FC Porto ao vivo e a cores 😉😂😂"	2019-01-16T10:13:32+0000	0		
23_119	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161456343865475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Não tem o que fazer ao dinheiro."	2019-01-16T07:11:51+0000	0		
23_120	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454694700475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"K horror  No dia das bruxas já tem disfarce 🤮"	2019-01-15T20:51:01+0000	0		
23_121	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455085620475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Os dragoezinhos são lindos perto disso 🐉"	2019-01-15T22:40:03+0000	0		
23_122	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454696090475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Vai direto po inferno 🤦‍♀️ coisa horrivel"	2019-01-15T20:51:28+0000	0		
23_123	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454589350475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Segundo consta é o duplo dos dragões da  khaleesi..."	2019-01-15T20:17:42+0000	0		
23_124	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455105455475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Mais modificada não sei, mas que é mais feia a é."	2019-01-15T22:49:01+0000	0		
23_125	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454646720475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Mais um doido já  à  poucos"	2019-01-15T20:36:00+0000	0		
23_126	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455159495475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Parece mesmo um dragão 😂😂😂"	2019-01-15T23:07:35+0000	0		
23_127	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454674985475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Triste n tens k fazer ao dinheiro  da aos pobre"	2019-01-15T20:44:44+0000	0		
23_128	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455200475475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Nao tem que fazer com o dinheiro e tantas crianças a morrerem de fome"	2019-01-15T23:21:02+0000	0		
23_129	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455236355475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Bué linda. Onde é que ela compra a droga?"	2019-01-15T23:34:33+0000	0		
23_130	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454477205475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"E não é que está mesmo parecido? Incrível."	2019-01-15T19:48:27+0000	0		
23_131	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454743030475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Ainda não se compra inteligência!!!!"	2019-01-15T21:03:54+0000	0		
23_132	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455940755475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"a passa do dragão uma no papel outra no cartão 🤣🤣🤣"	2019-01-16T03:49:55+0000	0		
23_133	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454606760475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Fica provado que não é uma doença."	2019-01-15T20:22:57+0000	0		
23_134	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455851305475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Fico Sim Dragão de Feioooo"	2019-01-16T03:11:17+0000	0		
23_135	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455709980475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Só me acredito quando cuspir fogo..😔"	2019-01-16T02:13:53+0000	0		
23_136	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161456417705475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Falta de juizo, isso sim"	2019-01-16T07:50:18+0000	0		
23_137	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454929655475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"SÓ ESPERO NUNCA TE VER À MINHA FRENTE 😲"	2019-01-15T21:50:45+0000	0		
23_138	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455730990475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Enquanto aqui no bairro as mina fica com 20 reais de maquiagem."	2019-01-16T02:22:40+0000	0		
23_139	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454428450475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Por acaso fica-lhe bem, valeu a pena. 🤦🏼‍♀️"	2019-01-15T19:31:50+0000	0		
23_140	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454641875475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Tuning não é crime!"	2019-01-15T20:33:57+0000	0		
23_141	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454460500475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Rodrigues Martins Alfredo então vomita... 😂 😂 😂"	2019-01-15T19:42:42+0000	1		
23_142	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454472915475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"PORQUE DIZES ISSO MENINA ?"	2019-01-15T19:47:07+0000	0		
23_143	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454474725475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"a mim mete me nojo quem acha que pode mandar no que os outros fazem"	2019-01-15T19:47:43+0000	0		
23_144	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454492615475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"EU FALO DO QUE EU PENSO !! MAS O SENHOR ANTES DE ESCREVER PENSE EM VOÇÊ ,ANTE DE DIZER O QUE ME RESPONDEU"	2019-01-15T19:51:42+0000	0		
23_145	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455182350475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"Você disse o que pensava e eu também. Agora grite menos que daqui dá para ouvir bem"	2019-01-15T23:16:13+0000	0		
23_146	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161455208820475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"VOÇÊ TINHA DE RESPONDER AO COMENTARIO E NAO A MIM !! VOÇÊ È QUE GRITA E NAO EU !DEVE ESTAR ACUSTOMADO ,NAO TE METAS NOS MEUS COMENTARIOS !"	2019-01-15T23:24:17+0000	0		
23_147	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454459210475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"METEM NONJO ESTAS PESSOAS"	2019-01-15T19:42:16+0000	1		
23_148	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454523235475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Muito mal empregue esse dinheiro 😊"	2019-01-15T20:01:10+0000	1		
23_149	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454439200475	da39a3ee5e6b4b0d3255bfef95601890afd80709	1	"podre é você achar que tem alguma coisa a haver com como os outros querem parecer..."	2019-01-15T19:36:09+0000	0		
23_150	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454429055475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Ta tudo podre"	2019-01-15T19:32:02+0000	3		
23_151	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454606020475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Não percebo a raiva direccionada à pessoa e os "" médicos "" mercenários que enfiaram o dinheiro no bolso fazendo estas barbaridades?"	2019-01-15T20:22:40+0000	1		
23_152	469974510474_10161454249850475	c992ae2630a5223d06b076adb833689225214a4e	"Mulher acredita ser a pessoa mais modificada do mundo"	2019-01-15T19:30:01+0000	10161454249850475_10161454976795475	da39a3ee5e6b4b0d3255bfef95601890afd80709	0	"Este é o chavalo do porto, que foi curtir com o suga?"	2019-01-15T22:03:49+0000	0		
